,filename,filename_id,actual_class,predicted_class,reason
1164,2024-12-26_09_31_28_(18180)_sardine_input.jpeg,2024-12-26_09_31_28_(18180)_sardine_input_(2).jpeg,Good,Good,
1165,2024-12-26_09_36_02_(18209)_sardine_input.jpeg,2024-12-26_09_36_02_(18209)_sardine_input_(1).jpeg,Good,Good,
1166,2024-12-26_09_36_02_(18209)_sardine_input.jpeg,2024-12-26_09_36_02_(18209)_sardine_input_(2).jpeg,Good,Good,
1167,2024-12-26_09_28_32_(18167)_sardine_input.jpeg,2024-12-26_09_28_32_(18167)_sardine_input_(1).jpeg,Good,Good,
1168,2024-12-26_09_28_32_(18167)_sardine_input.jpeg,2024-12-26_09_28_32_(18167)_sardine_input_(2).jpeg,Good,Good,
1169,2024-12-26_09_33_30_(18195)_sardine_input.jpeg,2024-12-26_09_33_30_(18195)_sardine_input_(1).jpeg,Good,Bad,Softness
1170,2024-12-26_09_33_30_(18195)_sardine_input.jpeg,2024-12-26_09_33_30_(18195)_sardine_input_(2).jpeg,Good,Good,
1171,2024-12-26_09_29_23_(18172)_sardine_input.jpeg,2024-12-26_09_29_23_(18172)_sardine_input_(1).jpeg,Good,Good,
1172,2024-12-26_09_29_23_(18172)_sardine_input.jpeg,2024-12-26_09_29_23_(18172)_sardine_input_(2).jpeg,Good,Bad,Softness
1173,2024-12-26_09_36_19_(18211)_sardine_input.jpeg,2024-12-26_09_36_19_(18211)_sardine_input_(1).jpeg,Good,Good,
1174,2024-12-26_09_36_19_(18211)_sardine_input.jpeg,2024-12-26_09_36_19_(18211)_sardine_input_(2).jpeg,Good,Good,
1175,2024-12-26_09_36_10_(18210)_sardine_input.jpeg,2024-12-26_09_36_10_(18210)_sardine_input_(1).jpeg,Good,Good,
1176,2024-12-26_09_36_10_(18210)_sardine_input.jpeg,2024-12-26_09_36_10_(18210)_sardine_input_(2).jpeg,Good,Good,
1177,2024-12-26_09_28_24_(18166)_sardine_input.jpeg,2024-12-26_09_28_24_(18166)_sardine_input_(1).jpeg,Good,Good,
1178,2024-12-26_09_28_24_(18166)_sardine_input.jpeg,2024-12-26_09_28_24_(18166)_sardine_input_(2).jpeg,Good,Good,
1179,2024-12-26_09_27_50_(18163)_sardine_input.jpeg,2024-12-26_09_27_50_(18163)_sardine_input_(1).jpeg,Good,Good,
1180,2024-12-26_09_27_50_(18163)_sardine_input.jpeg,2024-12-26_09_27_50_(18163)_sardine_input_(2).jpeg,Good,Good,
1181,2024-12-26_09_32_18_(18186)_sardine_input.jpeg,2024-12-26_09_32_18_(18186)_sardine_input_(1).jpeg,Good,Good,
1182,2024-12-26_09_32_18_(18186)_sardine_input.jpeg,2024-12-26_09_32_18_(18186)_sardine_input_(2).jpeg,Good,Good,
1183,2024-12-26_09_34_09_(18199)_sardine_input.jpeg,2024-12-26_09_34_09_(18199)_sardine_input_(1).jpeg,Good,Good,
1184,2024-12-26_09_34_09_(18199)_sardine_input.jpeg,2024-12-26_09_34_09_(18199)_sardine_input_(2).jpeg,Good,Good,
1185,2024-12-26_09_33_23_(18194)_sardine_input.jpeg,2024-12-26_09_33_23_(18194)_sardine_input_(1).jpeg,Good,Good,
1186,2024-12-26_09_33_23_(18194)_sardine_input.jpeg,2024-12-26_09_33_23_(18194)_sardine_input_(2).jpeg,Good,Good,
1187,2024-12-26_09_27_12_(18159)_sardine_input.jpeg,2024-12-26_09_27_12_(18159)_sardine_input_(1).jpeg,Good,Good,
1188,2024-12-26_09_27_12_(18159)_sardine_input.jpeg,2024-12-26_09_27_12_(18159)_sardine_input_(2).jpeg,Good,Good,
1189,2024-12-26_09_33_05_(18192)_sardine_input.jpeg,2024-12-26_09_33_05_(18192)_sardine_input_(1).jpeg,Good,Good,
1190,2024-12-26_09_33_05_(18192)_sardine_input.jpeg,2024-12-26_09_33_05_(18192)_sardine_input_(2).jpeg,Good,Bad,Softness
1191,2024-12-26_09_35_55_(18208)_sardine_input.jpeg,2024-12-26_09_35_55_(18208)_sardine_input_(1).jpeg,Good,Good,
1192,2024-12-26_09_35_55_(18208)_sardine_input.jpeg,2024-12-26_09_35_55_(18208)_sardine_input_(2).jpeg,Good,Good,
1193,2024-12-26_09_27_20_(18160)_sardine_input.jpeg,2024-12-26_09_27_20_(18160)_sardine_input_(1).jpeg,Good,Good,
1194,2024-12-26_09_27_20_(18160)_sardine_input.jpeg,2024-12-26_09_27_20_(18160)_sardine_input_(2).jpeg,Good,Good,
1195,2024-12-26_09_31_15_(18178)_sardine_input.jpeg,2024-12-26_09_31_15_(18178)_sardine_input_(1).jpeg,Good,Good,
1196,2024-12-26_09_31_15_(18178)_sardine_input.jpeg,2024-12-26_09_31_15_(18178)_sardine_input_(2).jpeg,Good,Good,
1197,2024-12-26_09_27_45_(18162)_sardine_input.jpeg,2024-12-26_09_27_45_(18162)_sardine_input_(1).jpeg,Good,Bad,Softness
1198,2024-12-26_09_27_45_(18162)_sardine_input.jpeg,2024-12-26_09_27_45_(18162)_sardine_input_(2).jpeg,Good,Good,
1199,2024-12-26_09_28_43_(18168)_sardine_input.jpeg,2024-12-26_09_28_43_(18168)_sardine_input_(1).jpeg,Good,Good,
1200,2024-12-26_09_28_43_(18168)_sardine_input.jpeg,2024-12-26_09_28_43_(18168)_sardine_input_(2).jpeg,Good,Good,
1201,2024-12-26_09_28_01_(18164)_sardine_input.jpeg,2024-12-26_09_28_01_(18164)_sardine_input_(1).jpeg,Good,Good,
1202,2024-12-26_09_28_01_(18164)_sardine_input.jpeg,2024-12-26_09_28_01_(18164)_sardine_input_(2).jpeg,Good,Good,
1203,2024-12-26_09_32_49_(18190)_sardine_input.jpeg,2024-12-26_09_32_49_(18190)_sardine_input_(1).jpeg,Good,Good,
1204,2024-12-26_09_32_49_(18190)_sardine_input.jpeg,2024-12-26_09_32_49_(18190)_sardine_input_(2).jpeg,Good,Good,
1205,2024-12-26_09_28_10_(18165)_sardine_input.jpeg,2024-12-26_09_28_10_(18165)_sardine_input_(1).jpeg,Good,Good,
1206,2024-12-26_09_28_10_(18165)_sardine_input.jpeg,2024-12-26_09_28_10_(18165)_sardine_input_(2).jpeg,Good,Good,
1207,2024-12-26_09_35_23_(18204)_sardine_input.jpeg,2024-12-26_09_35_23_(18204)_sardine_input_(1).jpeg,Good,Good,
1208,2024-12-26_09_35_23_(18204)_sardine_input.jpeg,2024-12-26_09_35_23_(18204)_sardine_input_(2).jpeg,Good,Good,
1209,2024-12-26_09_28_50_(18169)_sardine_input.jpeg,2024-12-26_09_28_50_(18169)_sardine_input_(1).jpeg,Good,Good,
1210,2024-12-26_09_28_50_(18169)_sardine_input.jpeg,2024-12-26_09_28_50_(18169)_sardine_input_(2).jpeg,Good,Good,
1211,2024-12-26_09_30_47_(18175)_sardine_input.jpeg,2024-12-26_09_30_47_(18175)_sardine_input_(1).jpeg,Good,Bad,Softness
1212,2024-12-26_09_30_47_(18175)_sardine_input.jpeg,2024-12-26_09_30_47_(18175)_sardine_input_(2).jpeg,Good,Good,
1213,2024-12-26_09_32_34_(18188)_sardine_input.jpeg,2024-12-26_09_32_34_(18188)_sardine_input_(1).jpeg,Good,Good,
1214,2024-12-26_09_32_34_(18188)_sardine_input.jpeg,2024-12-26_09_32_34_(18188)_sardine_input_(2).jpeg,Good,Good,
1215,2024-12-26_09_31_00_(18176)_sardine_input.jpeg,2024-12-26_09_31_00_(18176)_sardine_input_(1).jpeg,Good,Bad,Softness
1216,2024-12-26_09_31_00_(18176)_sardine_input.jpeg,2024-12-26_09_31_00_(18176)_sardine_input_(2).jpeg,Good,Good,
1217,2024-12-26_09_32_41_(18189)_sardine_input.jpeg,2024-12-26_09_32_41_(18189)_sardine_input_(1).jpeg,Good,Good,
1218,2024-12-26_09_32_41_(18189)_sardine_input.jpeg,2024-12-26_09_32_41_(18189)_sardine_input_(2).jpeg,Good,Good,
1219,2024-12-26_09_32_56_(18191)_sardine_input.jpeg,2024-12-26_09_32_56_(18191)_sardine_input_(1).jpeg,Good,Bad,Softness
1220,2024-12-26_09_32_56_(18191)_sardine_input.jpeg,2024-12-26_09_32_56_(18191)_sardine_input_(2).jpeg,Good,Bad,Softness
1221,2024-12-26_09_30_39_(18174)_sardine_input.jpeg,2024-12-26_09_30_39_(18174)_sardine_input_(1).jpeg,Good,Good,
1222,2024-12-26_09_30_39_(18174)_sardine_input.jpeg,2024-12-26_09_30_39_(18174)_sardine_input_(2).jpeg,Good,Good,
1223,2024-12-26_09_34_18_(18200)_sardine_input.jpeg,2024-12-26_09_34_18_(18200)_sardine_input_(1).jpeg,Good,Good,
1224,2024-12-26_09_34_18_(18200)_sardine_input.jpeg,2024-12-26_09_34_18_(18200)_sardine_input_(2).jpeg,Good,Good,
1225,2024-12-26_09_35_31_(18205)_sardine_input.jpeg,2024-12-26_09_35_31_(18205)_sardine_input_(1).jpeg,Good,Bad,Softness
1226,2024-12-26_09_35_31_(18205)_sardine_input.jpeg,2024-12-26_09_35_31_(18205)_sardine_input_(2).jpeg,Good,Good,
1227,2024-12-26_09_35_14_(18203)_sardine_input.jpeg,2024-12-26_09_35_14_(18203)_sardine_input_(1).jpeg,Good,Good,
1228,2024-12-26_09_35_14_(18203)_sardine_input.jpeg,2024-12-26_09_35_14_(18203)_sardine_input_(2).jpeg,Good,Good,
1229,2024-12-26_09_33_59_(18198)_sardine_input.jpeg,2024-12-26_09_33_59_(18198)_sardine_input_(1).jpeg,Good,Bad,Softness
1230,2024-12-26_09_33_59_(18198)_sardine_input.jpeg,2024-12-26_09_33_59_(18198)_sardine_input_(2).jpeg,Good,Bad,Softness
1231,2024-12-26_09_30_27_(18173)_sardine_input.jpeg,2024-12-26_09_30_27_(18173)_sardine_input_(1).jpeg,Good,Good,
1232,2024-12-26_09_30_27_(18173)_sardine_input.jpeg,2024-12-26_09_30_27_(18173)_sardine_input_(2).jpeg,Good,Bad,Softness
1233,2024-12-26_09_32_26_(18187)_sardine_input.jpeg,2024-12-26_09_32_26_(18187)_sardine_input_(1).jpeg,Good,Good,
1234,2024-12-26_09_32_26_(18187)_sardine_input.jpeg,2024-12-26_09_32_26_(18187)_sardine_input_(2).jpeg,Good,Bad,Softness
1235,2024-12-26_09_35_40_(18206)_sardine_input.jpeg,2024-12-26_09_35_40_(18206)_sardine_input_(1).jpeg,Good,Good,
1236,2024-12-26_09_35_40_(18206)_sardine_input.jpeg,2024-12-26_09_35_40_(18206)_sardine_input_(2).jpeg,Good,Good,
1237,2024-12-26_09_32_08_(18185)_sardine_input.jpeg,2024-12-26_09_32_08_(18185)_sardine_input_(1).jpeg,Good,Good,
1238,2024-12-26_09_32_08_(18185)_sardine_input.jpeg,2024-12-26_09_32_08_(18185)_sardine_input_(2).jpeg,Good,Bad,Softness
1239,2024-12-26_09_29_11_(18171)_sardine_input.jpeg,2024-12-26_09_29_11_(18171)_sardine_input_(1).jpeg,Good,Bad,Softness
1240,2024-12-26_09_29_11_(18171)_sardine_input.jpeg,2024-12-26_09_29_11_(18171)_sardine_input_(2).jpeg,Good,Good,
1241,2024-12-26_09_35_47_(18207)_sardine_input.jpeg,2024-12-26_09_35_47_(18207)_sardine_input_(1).jpeg,Good,Good,
1242,2024-12-26_09_35_47_(18207)_sardine_input.jpeg,2024-12-26_09_35_47_(18207)_sardine_input_(2).jpeg,Good,Good,
1243,2024-12-26_09_31_08_(18177)_sardine_input.jpeg,2024-12-26_09_31_08_(18177)_sardine_input_(1).jpeg,Good,Good,
1244,2024-12-26_09_31_08_(18177)_sardine_input.jpeg,2024-12-26_09_31_08_(18177)_sardine_input_(2).jpeg,Good,Good,
