,id,type,labels,description,image_url,Filename,Date
57931,57860,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100221818_white prawns_bad.jpeg,20240331100221818_white prawns_bad.jpeg,2024-03-31
57932,57861,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100359004_white prawns_bad.jpeg,20240331100359004_white prawns_bad.jpeg,2024-03-31
57933,57862,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100415877_white prawns_bad.jpeg,20240331100415877_white prawns_bad.jpeg,2024-03-31
57934,57863,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100427880_white prawns_bad.jpeg,20240331100427880_white prawns_bad.jpeg,2024-03-31
57935,57864,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100436853_white prawns_bad.jpeg,20240331100436853_white prawns_bad.jpeg,2024-03-31
57936,57865,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100446120_white prawns_bad.jpeg,20240331100446120_white prawns_bad.jpeg,2024-03-31
57937,57866,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100456678_white prawns_bad.jpeg,20240331100456678_white prawns_bad.jpeg,2024-03-31
57938,57867,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100506732_white prawns_bad.jpeg,20240331100506732_white prawns_bad.jpeg,2024-03-31
57939,57868,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100516121_white prawns_bad.jpeg,20240331100516121_white prawns_bad.jpeg,2024-03-31
57940,57869,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100526301_white prawns_bad.jpeg,20240331100526301_white prawns_bad.jpeg,2024-03-31
57941,57870,white prawns,bad,"Size, Cuts and Damage",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100539211_white prawns_bad.jpeg,20240331100539211_white prawns_bad.jpeg,2024-03-31
57942,57871,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100554039_white prawns_bad.jpeg,20240331100554039_white prawns_bad.jpeg,2024-03-31
57943,57872,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100649864_white prawns_bad.jpeg,20240331100649864_white prawns_bad.jpeg,2024-03-31
57944,57873,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100657776_white prawns_bad.jpeg,20240331100657776_white prawns_bad.jpeg,2024-03-31
57945,57874,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100712158_white prawns_bad.jpeg,20240331100712158_white prawns_bad.jpeg,2024-03-31
57946,57875,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100722056_white prawns_bad.jpeg,20240331100722056_white prawns_bad.jpeg,2024-03-31
57947,57876,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100731407_white prawns_bad.jpeg,20240331100731407_white prawns_bad.jpeg,2024-03-31
57948,57877,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100742676_white prawns_bad.jpeg,20240331100742676_white prawns_bad.jpeg,2024-03-31
57949,57878,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100758111_white prawns_bad.jpeg,20240331100758111_white prawns_bad.jpeg,2024-03-31
57950,57879,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100808750_white prawns_bad.jpeg,20240331100808750_white prawns_bad.jpeg,2024-03-31
57951,57880,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100818288_white prawns_bad.jpeg,20240331100818288_white prawns_bad.jpeg,2024-03-31
57952,57881,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100826902_white prawns_bad.jpeg,20240331100826902_white prawns_bad.jpeg,2024-03-31
57953,57882,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100842442_white prawns_bad.jpeg,20240331100842442_white prawns_bad.jpeg,2024-03-31
57954,57883,white prawns,bad,"Softness, Cuts and Damage, Red Head in Prawns",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100856863_white prawns_bad.jpeg,20240331100856863_white prawns_bad.jpeg,2024-03-31
57955,57884,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100910241_white prawns_bad.jpeg,20240331100910241_white prawns_bad.jpeg,2024-03-31
57956,57885,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100918861_white prawns_bad.jpeg,20240331100918861_white prawns_bad.jpeg,2024-03-31
57957,57886,white prawns,bad,Size,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100928941_white prawns_bad.jpeg,20240331100928941_white prawns_bad.jpeg,2024-03-31
57958,57887,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331100956151_white prawns_bad.jpeg,20240331100956151_white prawns_bad.jpeg,2024-03-31
57959,57888,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101007425_white prawns_bad.jpeg,20240331101007425_white prawns_bad.jpeg,2024-03-31
57960,57889,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101015132_white prawns_bad.jpeg,20240331101015132_white prawns_bad.jpeg,2024-03-31
57961,57890,white prawns,bad,"Red Head in Prawns, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101024580_white prawns_bad.jpeg,20240331101024580_white prawns_bad.jpeg,2024-03-31
57962,57891,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101101381_white prawns_bad.jpeg,20240331101101381_white prawns_bad.jpeg,2024-03-31
57963,57892,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101114140_white prawns_bad.jpeg,20240331101114140_white prawns_bad.jpeg,2024-03-31
57964,57893,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101124543_white prawns_bad.jpeg,20240331101124543_white prawns_bad.jpeg,2024-03-31
57965,57894,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101133896_white prawns_bad.jpeg,20240331101133896_white prawns_bad.jpeg,2024-03-31
57966,57895,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101144996_white prawns_bad.jpeg,20240331101144996_white prawns_bad.jpeg,2024-03-31
57967,57896,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101157422_white prawns_bad.jpeg,20240331101157422_white prawns_bad.jpeg,2024-03-31
57968,57897,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101209554_white prawns_bad.jpeg,20240331101209554_white prawns_bad.jpeg,2024-03-31
57969,57898,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101220662_white prawns_bad.jpeg,20240331101220662_white prawns_bad.jpeg,2024-03-31
57970,57899,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101246462_white prawns_bad.jpeg,20240331101246462_white prawns_bad.jpeg,2024-03-31
57971,57900,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101254221_white prawns_bad.jpeg,20240331101254221_white prawns_bad.jpeg,2024-03-31
57972,57901,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101302872_white prawns_bad.jpeg,20240331101302872_white prawns_bad.jpeg,2024-03-31
57973,57902,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101311652_white prawns_bad.jpeg,20240331101311652_white prawns_bad.jpeg,2024-03-31
57974,57903,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101321945_white prawns_bad.jpeg,20240331101321945_white prawns_bad.jpeg,2024-03-31
57975,57904,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101330827_white prawns_bad.jpeg,20240331101330827_white prawns_bad.jpeg,2024-03-31
57976,57905,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101340261_white prawns_bad.jpeg,20240331101340261_white prawns_bad.jpeg,2024-03-31
57977,57906,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101349769_white prawns_bad.jpeg,20240331101349769_white prawns_bad.jpeg,2024-03-31
57978,57907,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101358836_white prawns_bad.jpeg,20240331101358836_white prawns_bad.jpeg,2024-03-31
57979,57908,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101410013_white prawns_bad.jpeg,20240331101410013_white prawns_bad.jpeg,2024-03-31
57980,57909,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101420053_white prawns_bad.jpeg,20240331101420053_white prawns_bad.jpeg,2024-03-31
57981,57910,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240331101428256_white prawns_bad.jpeg,20240331101428256_white prawns_bad.jpeg,2024-03-31
57993,57921,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093112348_mackerel_bad.jpeg,20240402093112348_mackerel_bad.jpeg,2024-04-02
57994,57922,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093120382_mackerel_bad.jpeg,20240402093120382_mackerel_bad.jpeg,2024-04-02
57995,57923,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093130991_mackerel_bad.jpeg,20240402093130991_mackerel_bad.jpeg,2024-04-02
57996,57924,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093154398_mackerel_bad.jpeg,20240402093154398_mackerel_bad.jpeg,2024-04-02
57997,57925,mackerel,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093206114_mackerel_bad.jpeg,20240402093206114_mackerel_bad.jpeg,2024-04-02
57998,57926,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093226825_mackerel_bad.jpeg,20240402093226825_mackerel_bad.jpeg,2024-04-02
57999,57927,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093234607_mackerel_bad.jpeg,20240402093234607_mackerel_bad.jpeg,2024-04-02
58000,57928,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093243908_mackerel_bad.jpeg,20240402093243908_mackerel_bad.jpeg,2024-04-02
58001,57929,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093254929_mackerel_bad.jpeg,20240402093254929_mackerel_bad.jpeg,2024-04-02
58002,57930,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093304961_mackerel_bad.jpeg,20240402093304961_mackerel_bad.jpeg,2024-04-02
58003,57931,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093314236_mackerel_bad.jpeg,20240402093314236_mackerel_bad.jpeg,2024-04-02
58004,57932,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093322831_mackerel_bad.jpeg,20240402093322831_mackerel_bad.jpeg,2024-04-02
58005,57933,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093409941_mackerel_bad.jpeg,20240402093409941_mackerel_bad.jpeg,2024-04-02
58006,57934,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093417479_mackerel_bad.jpeg,20240402093417479_mackerel_bad.jpeg,2024-04-02
58007,57935,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093437385_mackerel_bad.jpeg,20240402093437385_mackerel_bad.jpeg,2024-04-02
58008,57936,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093508460_mackerel_bad.jpeg,20240402093508460_mackerel_bad.jpeg,2024-04-02
58010,57938,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093556466_mackerel_bad.jpeg,20240402093556466_mackerel_bad.jpeg,2024-04-02
58011,57939,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093605432_mackerel_bad.jpeg,20240402093605432_mackerel_bad.jpeg,2024-04-02
58012,57940,mackerel,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093614004_mackerel_bad.jpeg,20240402093614004_mackerel_bad.jpeg,2024-04-02
58013,57941,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093621539_mackerel_bad.jpeg,20240402093621539_mackerel_bad.jpeg,2024-04-02
58014,57942,mackerel,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093630069_mackerel_bad.jpeg,20240402093630069_mackerel_bad.jpeg,2024-04-02
58015,57943,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093637516_mackerel_bad.jpeg,20240402093637516_mackerel_bad.jpeg,2024-04-02
58016,57944,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093648788_mackerel_bad.jpeg,20240402093648788_mackerel_bad.jpeg,2024-04-02
58017,57945,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093656609_mackerel_bad.jpeg,20240402093656609_mackerel_bad.jpeg,2024-04-02
58018,57946,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093703431_mackerel_bad.jpeg,20240402093703431_mackerel_bad.jpeg,2024-04-02
58019,57947,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093710508_mackerel_bad.jpeg,20240402093710508_mackerel_bad.jpeg,2024-04-02
58020,57948,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093719837_mackerel_bad.jpeg,20240402093719837_mackerel_bad.jpeg,2024-04-02
58021,57949,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093729849_mackerel_bad.jpeg,20240402093729849_mackerel_bad.jpeg,2024-04-02
58022,57950,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093744614_mackerel_bad.jpeg,20240402093744614_mackerel_bad.jpeg,2024-04-02
58023,57951,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093754555_mackerel_bad.jpeg,20240402093754555_mackerel_bad.jpeg,2024-04-02
58024,57952,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093804231_mackerel_bad.jpeg,20240402093804231_mackerel_bad.jpeg,2024-04-02
58025,57953,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093811909_mackerel_bad.jpeg,20240402093811909_mackerel_bad.jpeg,2024-04-02
58026,57954,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093819071_mackerel_bad.jpeg,20240402093819071_mackerel_bad.jpeg,2024-04-02
58027,57955,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093827399_mackerel_bad.jpeg,20240402093827399_mackerel_bad.jpeg,2024-04-02
58030,57956,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093835818_mackerel_bad.jpeg,20240402093835818_mackerel_bad.jpeg,2024-04-02
58031,57957,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093846677_mackerel_bad.jpeg,20240402093846677_mackerel_bad.jpeg,2024-04-02
58032,57958,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402093955077_mackerel_bad.jpeg,20240402093955077_mackerel_bad.jpeg,2024-04-02
58033,57959,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094002911_mackerel_bad.jpeg,20240402094002911_mackerel_bad.jpeg,2024-04-02
58034,57960,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094014605_mackerel_bad.jpeg,20240402094014605_mackerel_bad.jpeg,2024-04-02
58035,57961,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094022328_mackerel_bad.jpeg,20240402094022328_mackerel_bad.jpeg,2024-04-02
58036,57962,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094029938_mackerel_bad.jpeg,20240402094029938_mackerel_bad.jpeg,2024-04-02
58037,57963,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094041045_mackerel_bad.jpeg,20240402094041045_mackerel_bad.jpeg,2024-04-02
58038,57964,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094138669_mackerel_bad.jpeg,20240402094138669_mackerel_bad.jpeg,2024-04-02
58039,57965,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094146871_mackerel_bad.jpeg,20240402094146871_mackerel_bad.jpeg,2024-04-02
58040,57966,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240402094154207_mackerel_bad.jpeg,20240402094154207_mackerel_bad.jpeg,2024-04-02
